Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated
22136,MN30,seaplane_base,"Busch's Fish Lake Seaplane Base",45.09410095214844,-93.46520233154297,870,NA,"United States",US,Minnesota,US-MN,MN,"Maple Grove",0,MN30,,MN30,,,,25,2008-06-13T14:30:04+00:00
22177,MN73,seaplane_base,"Snell's Seaplane Base",47.64720153808594,-93.74500274658203,1351,NA,"United States",US,Minnesota,US-MN,MN,Marcell,0,MN73,,MN73,,,,25,2008-06-13T14:30:04+00:00
21754,MA12,seaplane_base,"Marston Mills Seaplane Base",41.66899871826172,-70.4175033569336,44,NA,"United States",US,Massachusetts,US-MA,MA,"Marstons Mills",0,MA12,,MA12,,,,25,2008-06-13T14:30:04+00:00
23986,PA15,seaplane_base,"Couillard Seaplane Base",40.775001525878906,-75.14140319824219,210,NA,"United States",US,Pennsylvania,US-PA,PA,"Martins Creek",0,PA15,,PA15,,,,25,2008-06-13T14:30:04+00:00
26018,WV35,seaplane_base,"Pomeroy-Mason Seaplane Base",39.022300720214844,-82.02349853515625,538,NA,"United States",US,"West Virginia",US-WV,WV,Mason,0,WV35,,WV35,,,,25,2008-06-13T14:30:04+00:00
8050,17MN,seaplane_base,"Jackson Seaplane Base",46.7169,-93.210197,1224,NA,"United States",US,Minnesota,US-MN,MN,"Mc Gregor",0,MN61,,MN61,,,"17MN, Kivi/Mokki Seaplane Base",25,2017-01-21T08:11:27+00:00
14960,8IL7,seaplane_base,"Dutch Creek Seaplane Base",42.37110137939453,-88.24700164794922,737,NA,"United States",US,Illinois,US-IL,IL,"Mc Henry",0,8IL7,,8IL7,,,,25,2008-06-13T14:30:04+00:00
8029,16Z,seaplane_base,"Mc Grath Seaplane Base",62.9580001831,-155.593002319,325,NA,"United States",US,Alaska,US-AK,AK,Mcgrath,0,16Z,,16Z,,,,25,2009-12-08T18:18:29+00:00
22179,MN75,seaplane_base,"Krezowski Seaplane Base",46.7582016,-93.28230286,1214,NA,"United States",US,Minnesota,US-MN,MN,Mcgregor,0,MN75,,MN75,,,,25,2010-01-23T11:29:38+00:00
8007,16NH,seaplane_base,"Bossey's Seaplane Base",43.60419845581055,-71.51249694824219,624,NA,"United States",US,"New Hampshire",US-NH,NH,Meredith,0,16NH,,16NH,,,,25,2008-06-13T14:30:04+00:00
22496,PAMM,seaplane_base,"Metlakatla Seaplane Base",55.131001,-131.578003,,NA,"United States",US,Alaska,US-AK,AK,Metlakatla,0,PAMM,MTM,MTM,https://www.fhwa.dot.gov/tribal/tribalprgm/govts/metlakatla.htm,https://en.wikipedia.org/wiki/Metlakatla_Seaplane_Base,,25,2019-04-28T03:08:15+00:00
26352,Z43,seaplane_base,"Tamgas Harbor Seaplane Base",55.066083,-131.543856,,NA,"United States",US,Alaska,US-AK,AK,Metlakatla,0,,,Z43,,,,25,2021-01-14T14:47:41+00:00
14642,84K,seaplane_base,"Meyers Chuck Seaplane Base",55.7396011353,-132.255004883,0,NA,"United States",US,Alaska,US-AK,AK,"Meyers Chuck",0,84K,WMK,84K,,,,25,2013-06-30T18:26:43+00:00
8877,22CA,seaplane_base,"Commodore Center Seaplane Base",37.878893,-122.512697,,NA,"United States",US,California,US-CA,CA,"Mill Valley",0,22CA,,22CA,,,,25,2021-01-20T14:52:29+00:00
13639,70B,seaplane_base,"Millinocket Seaplane Base",45.7283811,-68.8444856,492,NA,"United States",US,Maine,US-ME,ME,Millinocket,0,70B,,70B,,,,25,2009-12-15T13:36:13+00:00
28320,CAY7,seaplane_base,"Mission Seaplane Base",49.127765,-122.301961,10,NA,Canada,CA,"British Columbia",CA-BC,BC,Mission,0,CAY7,,CAY7,,,,25,2021-03-04T16:12:34+00:00
17661,I04,seaplane_base,"Quad-City Seaplane Base",41.459999084472656,-90.4928970336914,560,NA,"United States",US,Illinois,US-IL,IL,Moline,0,I04,,I04,,,,25,2008-06-13T14:30:04+00:00
28325,CSE8,seaplane_base,"Lac Duhamel Seaplane Base",46.14080047607422,-74.6417007446289,800,NA,Canada,CA,Quebec,CA-QC,QC,Mont-Tremblant,0,CSE8,,CSE8,,,,25,2009-08-29T09:16:00+00:00
28324,CST8,seaplane_base,"Montreal / Marina Venise Seaplane Base",45.632856028,-73.78240942960001,65,NA,Canada,CA,Quebec,CA-QC,QC,Montréal,0,CST8,,CST8,,,,25,2011-04-23T13:55:12+00:00
20588,KMY,seaplane_base,"Moser Bay Seaplane Base",57.0256,-154.145996,,NA,"United States",US,Alaska,US-AK,AK,"Moser Bay",0,,KMY,KMY,,https://en.wikipedia.org/wiki/Moser_Bay_Seaplane_Base,,25,2020-10-31T13:05:31+00:00
10101,34MN,seaplane_base,"Peil/Juliar Seaplane Base",44.959685,-93.649399,627,NA,"United States",US,Minnesota,US-MN,MN,Mound,0,,,,,,34MN,25,2019-09-28T12:53:54+00:00
22184,MN80,seaplane_base,"The Pass Seaplane Base",44.914398193359375,-93.6884994506836,930,NA,"United States",US,Minnesota,US-MN,MN,Mound,0,MN80,,MN80,,,,25,2008-06-13T14:30:04+00:00
26027,WV44,seaplane_base,"Moundsville Seaplane Base",39.92919921875,-80.76509857177734,623,NA,"United States",US,"West Virginia",US-WV,WV,Moundsville,0,WV44,,WV44,,,,25,2008-06-13T14:30:04+00:00
13834,75B,seaplane_base,"Seven G S Seaplane Base",44.49169921875,-69.99120330810547,329,NA,"United States",US,Maine,US-ME,ME,"Mount Vernon",0,75B,,75B,,,,25,2008-06-13T14:30:04+00:00
25975,WS82,seaplane_base,"Johnson Island Seaplane Base",45.12670135498047,-88.44329833984375,870,NA,"United States",US,Wisconsin,US-WI,WI,Mountain,0,WS82,,WS82,,,,25,2008-06-13T14:30:04+00:00
28333,CAT3,seaplane_base,"Nanaimo/Long Lake Seaplane Base",49.209538,-124.008982,390,NA,Canada,CA,"British Columbia",CA-BC,BC,Nanaimo,0,CAT3,,CAT3,,,,25,2021-11-11T10:21:40+00:00
28390,CBQ9,seaplane_base,"Quennell Lake Seaplane Base",49.077497,-123.831001,122,NA,Canada,CA,"British Columbia",CA-BC,BC,Nanaimo,0,CBQ9,,CBQ9,,https://en.wikipedia.org/wiki/Nanaimo/Quennell_Lake_Water_Aerodrome,,25,2016-10-14T09:26:26+00:00
13999,78Z,seaplane_base,"Nancy Lake Seaplane Base",61.685001373291016,-149.97999572753906,218,NA,"United States",US,Alaska,US-AK,AK,"Nancy Lake",0,78Z,,78Z,,,,25,2008-06-13T14:30:04+00:00
10602,3ME8,seaplane_base,"Mast Cove Seaplane Base",43.994998931884766,-70.64129638671875,267,NA,"United States",US,Maine,US-ME,ME,Naples,0,3ME8,,3ME8,,,,25,2008-06-13T14:30:04+00:00
12488,5ME,seaplane_base,"Brandy Pond Seaplane Base",43.9546012878418,-70.59110260009766,267,NA,"United States",US,Maine,US-ME,ME,Naples,0,5ME,,5ME,,,,25,2008-06-13T14:30:04+00:00
13882,76B,seaplane_base,"Long Lake Seaplane Base",43.986944,-70.618611,268,NA,"United States",US,Maine,US-ME,ME,Naples,0,,,76B,,,,25,2021-08-04T22:07:38+00:00
24172,PN65,seaplane_base,"Deer Lakes Seaplane Base",40.639198303222656,-79.693603515625,745,NA,"United States",US,Pennsylvania,US-PA,PA,"Natrona Hgts",0,PN65,,PN65,,,,25,2008-06-13T14:30:04+00:00
28335,CAD8,seaplane_base,"Nelson Seaplane Base",49.5,-117.300003052,1740,NA,Canada,CA,"British Columbia",CA-BC,BC,Nelson,0,CAD8,,CAD8,,https://en.wikipedia.org/wiki/Nelson_Water_Aerodrome,AD8,25,2015-03-29T03:43:09+00:00
22605,MY33,seaplane_base,"Rosacker's Nr 1 Seaplane Base",45.076900482177734,-93.20439910888672,865,NA,"United States",US,Minnesota,US-MN,MN,"New Brighton",0,MY33,,MY33,,,,25,2008-06-13T14:30:04+00:00
23021,NH68,seaplane_base,"Merrymeeting Lake Seaplane Base",43.47999954223633,-71.17019653320312,647,NA,"United States",US,"New Hampshire",US-NH,NH,"New Durham",0,NH68,,NH68,,,,25,2008-06-13T14:30:04+00:00
23144,NK0,seaplane_base,"Maus Marineland Seaplane Base",42.810298919677734,-76.31079864501953,863,NA,"United States",US,"New York",US-NY,NY,"New Hope",0,NK0,,NK0,,,,25,2008-06-13T14:30:04+00:00
26020,WV37,seaplane_base,"New Martinsville Seaplane Base",39.63589859008789,-80.87039947509766,602,NA,"United States",US,"West Virginia",US-WV,WV,"New Martinsville",0,WV37,,WV37,,,,25,2008-06-13T14:30:04+00:00
13658,70MY,seaplane_base,"Loon Lane Seaplane Base",44.60329818725586,-93.52220153808594,944,NA,"United States",US,Minnesota,US-MN,MN,"New Prague",0,70MY,,70MY,,,,25,2008-06-13T14:30:04+00:00
25729,WI35,seaplane_base,"Ceder Lake Seaplane Base",45.21580123901367,-92.57270050048828,917,NA,"United States",US,Wisconsin,US-WI,WI,"New Richmond",0,WI35,,WI35,,,,25,2008-06-13T14:30:04+00:00
13406,6N6,seaplane_base,"Evers Seaplane Base",40.84590148925781,-73.81620025634766,,NA,"United States",US,"New York",US-NY,NY,"New York",0,6N6,,6N6,,,,25,2008-06-13T14:30:04+00:00
13407,6N7,seaplane_base,"New York Skyports Inc Seaplane Base",40.735061,-73.972814,,NA,"United States",US,"New York",US-NY,NY,"New York",1,,QNY,6N7,,https://en.wikipedia.org/wiki/New_York_Skyports_Inc._Seaplane_Base,,25,2021-03-25T16:20:48+00:00
18128,IN59,seaplane_base,"Jerry W. Humphrey Seaplane Base",37.94499969482422,-87.42449951171875,342,NA,"United States",US,Indiana,US-IN,IN,Newburgh,0,IN59,,IN59,,,,25,2008-06-13T14:30:04+00:00
26061,WWT,seaplane_base,"Newtok Seaplane Base",60.935,-164.6267,0,NA,"United States",US,Alaska,US-AK,AK,Newtok,0,WWT,,WWT,,,,25,2015-08-03T23:59:20+00:00
28339,CAF8,seaplane_base,"Nimpo Lake Seaplane Base",52.327,-125.145,3665,NA,Canada,CA,"British Columbia",CA-BC,BC,"Nimpo Lake",0,CAF8,,CAF8,,https://en.wikipedia.org/wiki/Nimpo_Lake_Water_Aerodrome,AF8,25,2015-04-03T21:43:21+00:00
7333,0MN4,seaplane_base,"Paul's Seaplane Base",46.47719955444336,-94.3031005859375,1200,NA,"United States",US,Minnesota,US-MN,MN,Nisswa,0,0MN4,,0MN4,,,,25,2008-06-13T14:30:04+00:00
13963,78B,seaplane_base,"Buckhorn Camps Seaplane Base",45.65420150756836,-68.94950103759766,500,NA,"United States",US,Maine,US-ME,ME,Norcross/Millinocket/,0,78B,,78B,,,,25,2008-06-13T14:30:04+00:00
9536,2MA7,seaplane_base,"Falls Pond Seaplane Base",41.95840072631836,-71.32640075683594,175,NA,"United States",US,Massachusetts,US-MA,MA,"North Attleborough",0,2MA7,,2MA7,,,,25,2008-06-13T14:30:04+00:00
21980,ME57,seaplane_base,"Bauneg Beg Seaplane Base",43.35900116,-70.73529816,305,NA,"United States",US,Maine,US-ME,ME,"North Berwick",0,ME57,,ME57,,,,25,2010-01-23T11:29:38+00:00
23720,OI76,seaplane_base,"Bieber's Seaplane Base",40.985502,-80.693522,1020,NA,"United States",US,Ohio,US-OH,OH,"North Lima",0,OI76,,OI76,,,,25,2021-10-22T15:13:22+00:00
13937,77ME,seaplane_base,"Long Pond Seaplane Base",44.43339920043945,-70.21620178222656,474,NA,"United States",US,Maine,US-ME,ME,"North Livermore",0,77ME,,77ME,,,,25,2008-06-13T14:30:04+00:00
28346,CAH2,seaplane_base,"Ocean Falls Seaplane Base",52.3666992188,-127.717002869,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Ocean Falls",0,CAH2,ZOF,CAH2,,https://en.wikipedia.org/wiki/Ocean_Falls_Water_Aerodrome,,25,2013-03-31T09:53:11+00:00
9944,30W,seaplane_base,"Sweetwater Bay Seaplane Base",44.951900482177734,-87.80840301513672,579,NA,"United States",US,Wisconsin,US-WI,WI,Oconto,0,30W,,30W,,,,25,2008-06-13T14:30:04+00:00
17348,FD80,seaplane_base,"Manatee Seaplane Base",29.505800247192383,-82.98390197753906,7,NA,"United States",US,Florida,US-FL,FL,"Old Town",0,FD80,,FD80,,,,25,2008-06-13T14:30:04+00:00
20787,KOY,seaplane_base,"Olga Bay Seaplane Base",57.161499023400005,-154.229995728,0,NA,"United States",US,Alaska,US-AK,AK,"Olga Bay",0,KOY,KOY,KOY,,https://en.wikipedia.org/wiki/Olga_Bay_Seaplane_Base,,25,2014-12-26T17:19:43+00:00
14822,89FL,seaplane_base,"Lake Hiawassee Seaplane Base",28.529199600219727,-81.48090362548828,70,NA,"United States",US,Florida,US-FL,FL,Orlando,0,89FL,,89FL,,,,25,2008-06-13T14:30:04+00:00
15308,91FL,seaplane_base,"Lake Conway North Seaplane Base",28.47920036315918,-81.36759948730469,80,NA,"United States",US,Florida,US-FL,FL,Orlando,0,91FL,,91FL,,,,25,2008-06-13T14:30:04+00:00
15036,8MN0,seaplane_base,"Lake Zumbro Seaplane Base",44.20159912109375,-92.4834976196289,920,NA,"United States",US,Minnesota,US-MN,MN,Oronoco,0,8MN0,,8MN0,,,,25,2008-06-13T14:30:04+00:00
23479,O06,seaplane_base,"Lake Oroville Landing Area Seaplane Base",39.56660079956055,-121.46800231933594,900,NA,"United States",US,California,US-CA,CA,Oroville,0,O06,,O06,,,,25,2008-06-13T14:30:04+00:00
8162,19T,seaplane_base,"Tan Tar A Resort Seaplane Base",38.12596,-92.71642,659,NA,"United States",US,Missouri,US-MO,MO,"Osage Beach",0,,,19T,,,,25,2021-01-08T15:29:24+00:00
15511,96WI,seaplane_base,"Vette/Blust Seaplane Base",43.94110107421875,-88.49369812011719,750,NA,"United States",US,Wisconsin,US-WI,WI,Oshkosh,0,96WI,,96WI,,,,25,2008-06-13T14:30:04+00:00
28203,CNQ5,seaplane_base,"Constance Lake Seaplane Base",45.402801513671875,-75.97560119628906,196,NA,Canada,CA,Ontario,CA-ON,ON,Ottawa,0,CNQ5,,CNQ5,,,,25,2009-08-09T11:27:25+00:00
14606,83MN,seaplane_base,"Ponderosa Seaplane Base",46.863098,-93.989403,1316,NA,"United States",US,Minnesota,US-MN,MN,Outing,0,,,,,,83MN,25,2020-03-22T16:41:11+00:00
15557,98FD,seaplane_base,"Lake Jessup Seaplane Base",28.716899871826172,-81.23310089111328,32,NA,"United States",US,Florida,US-FL,FL,Oviedo,0,98FD,,98FD,,,,25,2008-06-13T14:30:04+00:00
9366,2D3,seaplane_base,"Gooding Lake Seaplane Base",61.62770080566406,-149.23899841308594,500,NA,"United States",US,Alaska,US-AK,AK,Palmer,0,2D3,,2D3,,,,25,2008-06-13T14:30:04+00:00
15638,99Z,seaplane_base,"Finger Lake Seaplane Base",61.60649871826172,-149.2779998779297,337,NA,"United States",US,Alaska,US-AK,AK,Palmer,0,99Z,,99Z,,,,25,2008-06-13T14:30:04+00:00
15645,9AK1,seaplane_base,"Stormy Hill Seaplane Base",61.63090133666992,-149.23199462890625,500,NA,"United States",US,Alaska,US-AK,AK,Palmer,0,9AK1,,9AK1,,,,25,2008-06-13T14:30:04+00:00
11405,4FD4,seaplane_base,"Bay Seaplanes Seaplane Base",30.184900283813477,-85.7499008178711,,NA,"United States",US,Florida,US-FL,FL,"Panama City",0,4FD4,,4FD4,,,,25,2008-06-13T14:30:04+00:00
11406,4FD5,seaplane_base,"Grand Lagoon Seaplane Base",30.134899139404297,-85.73410034179688,,NA,"United States",US,Florida,US-FL,FL,"Panama City",0,4FD5,,4FD5,,,,25,2008-06-13T14:30:04+00:00
26021,WV38,seaplane_base,"West Parkersburg Seaplane Base",39.26539993286133,-81.58599853515625,582,NA,"United States",US,"West Virginia",US-WV,WV,Parkersburg,0,WV38,,WV38,,,,25,2008-06-13T14:30:04+00:00
14671,85B,seaplane_base,"Shin Pond Seaplane Base",46.10419845581055,-68.56199645996094,780,NA,"United States",US,Maine,US-ME,ME,Patten,0,85B,,85B,,,,25,2008-06-13T14:30:04+00:00
24080,PEC,seaplane_base,"Pelican Seaplane Base",57.955200195312,-136.23599243164,0,NA,"United States",US,Alaska,US-AK,AK,Pelican,0,PEC,PEC,PEC,,https://en.wikipedia.org/wiki/Pelican_Seaplane_Base,,25,2016-01-02T21:24:56+00:00
24336,PYL,seaplane_base,"Perry Island Seaplane Base",60.685298919699996,-147.919006348,0,NA,"United States",US,Alaska,US-AK,AK,"Perry Island",0,PYL,PYL,PYL,,,,25,2013-03-28T03:48:39+00:00
11033,43I,seaplane_base,"Mississinewa Reservoir Landing Area Seaplane Base",40.70370101928711,-85.93250274658203,737,NA,"United States",US,Indiana,US-IN,IN,Peru,0,43I,,43I,,,,25,2008-06-13T14:30:04+00:00
12890,63A,seaplane_base,"Lloyd R. Roundtree Seaplane Facility Seaplane Base",56.81129837036133,-132.9600067138672,,NA,"United States",US,Alaska,US-AK,AK,Petersburg,0,63A,,63A,,,,25,2008-06-13T14:30:04+00:00
8027,16WI,seaplane_base,"Lac Vieux Desert Seaplane Base",46.12160110473633,-89.12100219726562,1690,NA,"United States",US,Wisconsin,US-WI,WI,Phelps,0,16WI,,16WI,,,,25,2008-06-13T14:30:04+00:00
28368,CKH4,seaplane_base,"Pikangikum Seaplane Base",51.799999,-93.983299,1076,NA,Canada,CA,Ontario,CA-ON,ON,Pikangikum,0,CKH4,,CKH4,,https://en.wikipedia.org/wiki/Pikangikum_Water_Aerodrome,KH4,25,2017-01-20T10:47:45+00:00
8899,22MN,seaplane_base,"Eastmans Medicine Lake Seaplane Base",44.99470138549805,-93.42610168457031,820,NA,"United States",US,Minnesota,US-MN,MN,Plymouth,0,22MN,,22MN,,,,25,2008-06-13T14:30:04+00:00
21821,MA78,seaplane_base,"Russell Mill Pond Seaplane Base",41.91790008544922,-70.62779998779297,55,NA,"United States",US,Massachusetts,US-MA,MA,Plymouth,0,MA78,,MA78,,,,25,2008-06-13T14:30:04+00:00
11878,51MI,seaplane_base,"Cass Lake-Cove Island Seaplane Base",42.6161003112793,-83.35600280761719,990,NA,"United States",US,Michigan,US-MI,MI,Pontiac,0,51MI,,51MI,,,,25,2008-06-13T14:30:04+00:00
16094,PAAP,seaplane_base,"Port Alexander Seaplane Base",56.246799469,-134.647994995,,NA,"United States",US,Alaska,US-AK,AK,"Port Alexander",0,PAAP,PTD,AHP,,https://en.wikipedia.org/wiki/Port_Alexander_Seaplane_Base,,25,2011-09-04T00:25:36+00:00
8159,19P,seaplane_base,"Port Protection Seaplane Base",56.328800201416,-133.61000061035,0,NA,"United States",US,Alaska,US-AK,AK,"Port Protection",1,19P,PPV,19P,,https://en.wikipedia.org/wiki/Port_Protection_Seaplane_Base,,25,2016-01-08T19:44:30+00:00
17396,FL26,seaplane_base,"Kitching Cove Seaplane Base",27.25029945373535,-80.31639862060547,,NA,"United States",US,Florida,US-FL,FL,"Port St Lucie",0,FL26,,FL26,,,,25,2008-06-13T14:30:04+00:00
11505,4LA0,seaplane_base,"Port Sulphur Seaplane Base",29.46269989013672,-89.70279693603516,,NA,"United States",US,Louisiana,US-LA,LA,"Port Sulphur",0,4LA0,,4LA0,,,,25,2008-06-13T14:30:04+00:00
24333,PWR,seaplane_base,"Port Walter Seaplane Base",56.381001,-134.651001,,NA,"United States",US,Alaska,US-AK,AK,"Port Walter",0,PPWR,PWR,PWR,,,,25,2021-09-08T13:13:33+00:00
14258,7N3,seaplane_base,"Sands Point Seaplane Base",40.83760070800781,-73.71620178222656,,NA,"United States",US,"New York",US-NY,NY,"Port Washington",0,7N3,,7N3,,https://en.wikipedia.org/wiki/Sands_Point_Seaplane_Base,,25,2008-06-13T14:30:04+00:00
6606,01ME,seaplane_base,"Saint Peter's Seaplane Base",46.778900146484375,-68.50029754638672,608,NA,"United States",US,Maine,US-ME,ME,"Portage Lake",0,01ME,,01ME,,,,25,2008-06-13T14:30:04+00:00
14746,87B,seaplane_base,"Portage Lake Municipal Seaplane Base",46.76029968261719,-68.48079681396484,608,NA,"United States",US,Maine,US-ME,ME,"Portage Lake",0,87B,,87B,,,,25,2008-06-13T14:30:04+00:00
28377,CDD2,seaplane_base,"Porters Lake Waterdrome",44.7122,-63.298901,,NA,Canada,CA,"Nova Scotia",CA-NS,NS,"Porters Lake",0,CDD2,,CDD2,,,,25,2022-03-08T12:04:05+00:00
14620,83Q,seaplane_base,"Port of Poulsbo Marina Moorage Seaplane Base",47.734001159668,-122.64700317383,0,NA,"United States",US,Washington,US-WA,WA,Poulsbo,0,83Q,PUL,83Q,http://www.portofpoulsbo.com/seaplane-base/,,,25,2016-01-10T20:01:36+00:00
14590,83B,seaplane_base,"Presque Isle Seaplane Base",46.7075,-68.061096,500,NA,"United States",US,Maine,US-ME,ME,"Presque Isle",0,,,83B,,,"Northern Maine Regional Seaplane Base",25,2018-11-25T13:17:32+00:00
28385,CAN6,seaplane_base,"Prince Rupert/Digby Island Seaplane Base",54.313646,-130.405058,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Prince Rupert",0,CAN6,,CAN6,,https://en.wikipedia.org/wiki/Prince_Rupert/Digby_Island_Water_Aerodrome,AN6,25,2018-04-28T22:24:24+00:00
22606,MY34,seaplane_base,"Jorgensen's Landing Seaplane Base",44.73939895629883,-93.39579772949219,898,NA,"United States",US,Minnesota,US-MN,MN,"Prior Lake",0,MY34,,MY34,,,,25,2008-06-13T14:30:04+00:00
8742,1WI5,seaplane_base,"Beaver Dam Lake Seaplane Base",43.51499938964844,-88.95259857177734,871,NA,"United States",US,Wisconsin,US-WI,WI,Randolph,0,1WI5,,1WI5,,,,25,2008-06-13T14:30:04+00:00
10611,3MI9,seaplane_base,"Ness Landing Seaplane Base",45.903900146484375,-86.97029876708984,580,NA,"United States",US,Michigan,US-MI,MI,"Rapid River",0,3MI9,,3MI9,,,,25,2008-06-13T14:30:04+00:00
26022,WV39,seaplane_base,"Ravenswood Seaplane Base",38.95199966430664,-81.77320098876953,560,NA,"United States",US,"West Virginia",US-WV,WV,Ravenswood,0,WV39,,WV39,,,,25,2008-06-13T14:30:04+00:00
12137,57MN,seaplane_base,"Namakan Seaplane Base",48.40679931640625,-92.66680145263672,1119,NA,"United States",US,Minnesota,US-MN,MN,Ray,0,57MN,,57MN,,,,25,2008-06-13T14:30:04+00:00
21944,ME09,seaplane_base,"Panther Pond Seaplane Base",43.93009948730469,-70.4531021118164,277,NA,"United States",US,Maine,US-ME,ME,Raymond,0,ME09,,ME09,,,,25,2008-06-13T14:30:04+00:00
17613,H77,seaplane_base,"Bridge Bay Resort Seaplane Base",40.757598876953125,-122.322998046875,1065,NA,"United States",US,California,US-CA,CA,Redding,0,H77,,H77,,,,25,2008-06-13T14:30:04+00:00
14707,85VA,seaplane_base,"Land's End Seaplane Base",37.853599548339844,-76.24669647216797,,NA,"United States",US,Virginia,US-VA,VA,Reedville,0,85VA,,85VA,,,,25,2008-06-13T14:30:04+00:00
28395,CNL6,seaplane_base,"Hurds Lake Seaplane Base",45.41669845581055,-76.6500015258789,608,NA,Canada,CA,Ontario,CA-ON,ON,Renfrew,0,CNL6,,CNL6,,,,25,2009-08-29T09:14:08+00:00
7759,12GE,seaplane_base,"Harvest Lake Seaplane Base",31.73080062866211,-81.35970306396484,4,NA,"United States",US,Georgia,US-GA,GA,Riceboro,0,12GE,,12GE,,,,25,2008-06-13T14:30:04+00:00
23046,NJ00,seaplane_base,"Ridgefield Park Seaplane Base",40.84590148925781,-74.02870178222656,,NA,"United States",US,"New Jersey",US-NJ,NJ,"Ridgefield Park",0,NJ00,,NJ00,,,,25,2008-06-13T14:30:04+00:00
28396,CAU8,seaplane_base,"Rivers Inlet Seaplane Base",51.683985,-127.264044,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Rivers Inlet",0,CAU8,YRN,CAU8,,https://en.wikipedia.org/wiki/Rivers_Inlet_Water_Aerodrome,Oweekeno,25,2016-04-29T21:58:10+00:00
28397,CRB7,seaplane_base,"Cardinal Aviation Seaplane Base",45.54750061035156,-75.62779998779297,,NA,Canada,CA,Quebec,CA-QC,QC,"Rivière Blanche",0,CRB7,,CRB7,,,,25,2009-08-29T09:07:29+00:00
21808,MA65,seaplane_base,"Island Air Service Seaplane Base",41.77180099487305,-70.87310028076172,53,NA,"United States",US,Massachusetts,US-MA,MA,Rochester,0,MA65,,MA65,,,,25,2008-06-13T14:30:04+00:00
8499,1MU1,seaplane_base,"Lake Taney Como Seaplane Base",36.66669845581055,-93.154296875,716,NA,"United States",US,Missouri,US-MO,MO,"Rockaway Beach",0,1MU1,,1MU1,,,,25,2008-06-13T14:30:04+00:00
22642,MY86,seaplane_base,"Johnson Seaplane Base",45.15079879760742,-93.73999786376953,970,NA,"United States",US,Minnesota,US-MN,MN,Rockford,0,MY86,,MY86,,,,25,2008-06-13T14:30:04+00:00
10085,34FA,seaplane_base,"Gezik Seaplane Base",28.25189971923828,-80.66889953613281,,NA,"United States",US,Florida,US-FL,FL,Rockledge,0,34FA,,34FA,,,,25,2008-06-13T14:30:04+00:00
25586,W49,seaplane_base,"Rosario Seaplane Base",48.6456985474,-122.867996216,,NA,"United States",US,Washington,US-WA,WA,Rosario,0,W49,RSJ,W49,,,,25,2013-01-12T16:54:26+00:00
28296,CPQ6,seaplane_base,"Lake Rosseau/Cameron Bay Seaplane Base",45.25,-79.650002,742,NA,Canada,CA,Ontario,CA-ON,ON,Rosseau,0,CPQ6,,CPQ6,,https://en.wikipedia.org/wiki/Lake_Rosseau/Cameron_Bay_Water_Aerodrome,PQ6,25,2016-12-07T23:56:13+00:00
18531,K21,seaplane_base,"Rouses Point Seaplane Base",44.99169921875,-73.363502502441,95,NA,"United States",US,"New York",US-NY,NY,"Rouses Point",0,K21,RSX,K21,https://www.dot.ny.gov/divisions/operating/opdm/aviation/repository/air_dir2/Rouses-Point-revised.pdf,https://en.wikipedia.org/wiki/Rouses_Point_Seaplane_Base,NY47,25,2015-12-06T00:35:19+00:00
11609,4NJ2,seaplane_base,"Passaic River Seaplane Base",40.82929992675781,-74.12039947509766,,NA,"United States",US,"New Jersey",US-NJ,NJ,Rutherford,0,4NJ2,,4NJ2,,,,25,2008-06-13T14:30:04+00:00
28400,CTC2,seaplane_base,"St-Alphonse/Lac Cloutier Seaplane Base",46.192799,-73.654404,720,NA,Canada,CA,Quebec,CA-QC,QC,Saint-Alphonse,0,CTC2,,CTC2,,https://en.wikipedia.org/wiki/Saint-Alphonse/Lac_Cloutier_Water_Aerodrome,TC2,25,2016-10-27T22:32:07+00:00
25980,WSJ,seaplane_base,"San Juan /Uganik/ Seaplane Base",57.7304,-153.320999,0,NA,"United States",US,Alaska,US-AK,AK,"San Juan",1,,UGI,WSJ,,https://en.wikipedia.org/wiki/San_Juan_(Uganik)_Seaplane_Base,,25,2016-03-13T15:33:03+00:00
17831,ID54,seaplane_base,"Bottle Bay Seaplane Base",48.47909927368164,-116.44499969482422,2063,NA,"United States",US,Idaho,US-ID,ID,Sandpoint,0,ID54,,ID54,,,,25,2008-06-13T14:30:04+00:00
7331,0MN2,seaplane_base,"Grindstone Lake Seaplane Base",46.13330078125,-93.00299835205078,1025,NA,"United States",US,Minnesota,US-MN,MN,Sandstone,0,0MN2,,0MN2,,,,25,2008-06-13T14:30:04+00:00
17423,FL55,seaplane_base,"Sanford Seaplane Base",28.822799682617188,-81.26329803466797,6,NA,"United States",US,Florida,US-FL,FL,Sanford,0,FL55,,FL55,,,,25,2008-06-13T14:30:04+00:00
